"","movieId","title","year","Adventure","Animation","Children","Action","Comedy","Fantasy","Romance","Drama","Crime","Thriller","Sci-Fi","Horror","Mystery","IMAX","War","Musical","Film-Noir","Documentary"
"5351",7389,"One Million Years B.C. ","1966",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5352",7391,"Mother, Jugs & Speed ","1976",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5353",7392,"Bandolero! ","1968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5354",7394,"Those Magnificent Men in Their Flying Machines ","1965",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5355",7395,"Cheaper by the Dozen ","1950",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5356",7396,"Scenes From a Marriage (Scener ur ett äktenskap) ","1973",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5357",7399,"Ned Kelly ","1970",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5358",7408,"Jack and the Beanstalk ","1952",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5359",7410,"Osterman Weekend, The ","1983",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5360",7414,"Going in Style ","1979",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5361",7415,"Late Show, The ","1977",0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
"5362",7416,"Sunshine Boys, The ","1975",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5363",7419,"After Hours ","1985",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"5364",7437,"Connie and Carla ","2004",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5365",7438,"Kill Bill: Vol. 2 ","2004",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5366",7439,"Punisher, The ","2004",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"5367",7440,"Paper Clips ","2004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5368",7442,"Young Adam ","2003",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"5369",7444,"13 Going on 30 ","2004",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"5370",7445,"Man on Fire ","2004",0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
"5371",7448,"Envy ","2004",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5372",7449,"Godsend ","2004",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"5373",7450,"Laws of Attraction ","2004",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5374",7451,"Mean Girls ","2004",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5375",7453,"New York Minute ","2004",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5376",7454,"Van Helsing ","2004",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"5377",7458,"Troy ","2004",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5378",7460,"Coffee and Cigarettes ","2003",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5379",7474,"Boys in the Band, The ","1970",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5380",7475,"Raid ","2003",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"5381",7478,"Swimming to Cambodia ","1987",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5382",7479,"Watch on the Rhine ","1943",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5383",7480,"Under Fire ","1983",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"5384",7481,"Enemy Mine ","1985",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"5385",7482,"Enter the Dragon ","1973",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5386",7484,"Gimme Shelter ","1970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5387",7487,"Henry & June ","1990",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5388",7489,"Nasty Girl, The (schreckliche Mädchen, Das) ","1990",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5389",7492,"Martin ","1977",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"5390",7493,"Three Faces of Eve, The ","1957",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5391",7502,"Band of Brothers ","2001",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5392",7505,"Kingdom, The (Riget) ","1994",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"5393",7521,"Mercy ","2000",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"5394",7541,"100 Girls ","2000",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5395",7560,"Fail-Safe ","1964",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"5396",7561,"Paperhouse ","1988",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"5397",7562,"Dobermann ","1997",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5398",7563,"Discovery of Heaven, The ","2001",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5399",7564,"Kwaidan (Kaidan) ","1964",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5400",7566,"28 Up ","1985",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5401",7569,"You Only Live Twice ","1967",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"5402",7570,"Octopussy ","1983",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5403",7571,"Blue Gardenia, The ","1953",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"5404",7573,"Never Say Never Again ","1983",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5405",7577,"Magic Flute, The (Trollflöjten) ","1975",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
"5406",7578,"Midnight ","1939",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5407",7579,"Pride and Prejudice ","1940",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"5408",7580,"Man in the Gray Flannel Suit, The ","1956",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5409",7583,"In This Our Life ","1942",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5410",7584,"Woman of the Year ","1942",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5411",7585,"Summertime ","1955",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"5412",7587,"Samouraï, Le (Godson, The) ","1967",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"5413",7613,"White Palace ","1990",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5414",7614,"Oklahoma! ","1955",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"5415",7615,"Desert Hearts ","1985",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5416",7616,"Body Double ","1984",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"5417",7617,"Rooster Cogburn ","1975",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5418",7618,"Chaplin ","1992",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5419",7624,"School Ties ","1992",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5420",7626,"Switch ","1991",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"5421",7636,"Raising Cain ","1992",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"5422",7637,"Irma Vep ","1996",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5423",7647,"Noises Off... ","1992",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5424",7649,"Babylon 5: In the Beginning ","1998",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5425",7650,"Witchfinder General (Conquerer Worm, The) ","1968",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5426",7657,"Versus ","2000",0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"5427",7669,"Pride and Prejudice ","1995",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"5428",7697,"Prince and the Showgirl, The ","1957",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5429",7698,"China Syndrome, The ","1979",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5430",7700,"Wages of Fear, The (Salaire de la peur, Le) ","1953",1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5431",7701,"Look Who's Talking Too ","1990",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5432",7702,"Bells of St. Mary's, The ","1945",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5433",7704,"Delta Force, The ","1986",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5434",7705,"Pat and Mike ","1952",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5435",7706,"Animal Crackers ","1930",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"5436",7707,"He Said, She Said ","1991",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"5437",7708,"Bedazzled ","1967",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5438",7713,"Cat People ","1942",0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"5439",7714,"Camelot ","1967",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"5440",7716,"Lonely Guy, The ","1984",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5441",7719,"Comedy of Terrors, The ","1964",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"5442",7720,"Four Musketeers, The ","1974",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5443",7725,"On Deadly Ground ","1994",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5444",7727,"Protocol ","1984",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5445",7728,"Postman Always Rings Twice, The ","1946",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"5446",7730,"Matinee ","1993",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5447",7743,"Explorers ","1985",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5448",7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) ","1993",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5449",7748,"Pierrot le fou ","1965",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"5450",7749,"Weekend (a.k.a. Le Week-end) (Week End) ","1967",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5451",7751,"Strange Cargo ","1940",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5452",7756,"Alexander Nevsky (Aleksandr Nevskiy) ","1938",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5453",7757,"Jason and the Argonauts ","1963",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5454",7762,"Tinker, Tailor, Soldier, Spy ","1979",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5455",7766,"Throne of Blood (Kumonosu jô) ","1957",0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"5456",7770,"Treasure Island ","1990",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5457",7771,"Zorba the Greek (Alexis Zorbas) ","1964",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5458",7772,"Undercurrent ","1946",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"5459",7773,"Bang, Bang, You're Dead ","2002",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5460",7781,"Twister ","1990",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5461",7782,"Sniper ","1993",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5462",7785,"Time for Drunken Horses, A (Zamani barayé masti asbha) ","2000",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5463",7786,"Genghis Blues ","1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5464",7791,"Internal Affairs ","1990",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"5465",7792,"Parallax View, The ","1974",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5466",7802,"Warriors, The ","1979",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"5467",7809,"Ambush (Rukajärven tie) ","1999",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"5468",7810,"Babylon 5: A Call to Arms ","1999",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5469",7811,"Babylon 5: The River of Souls ","1998",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"5470",7812,"Babylon 5: Thirdspace ","1998",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"5471",7815,"True Stories ","1986",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"5472",7817,"Zardoz ","1974",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"5473",7818,"School For Scoundrels ","1960",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5474",7820,"Virgin Spring, The (Jungfrukällan) ","1960",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"5475",7822,"Mogambo ","1953",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"5476",7826,"Secret Life of Walter Mitty, The ","1947",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"5477",7827,"Cypher ","2002",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"5478",7828,"Rack, The ","1956",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5479",7831,"Another Thin Man ","1939",0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"5480",7832,"Thin Man Goes Home, The ","1945",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"5481",7833,"Shadow of the Thin Man ","1941",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
"5482",7834,"After the Thin Man ","1936",0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"5483",7835,"Song of the Thin Man ","1947",0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
"5484",7836,"Woodstock ","1970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"5485",7837,"36 fillette ","1988",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"5486",7839,"Love Crazy ","1941",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5487",7840,"Gunga Din ","1939",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5488",7841,"Children of Dune ","2003",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"5489",7842,"Dune ","2000",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"5490",7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) ","1993",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5491",7845,"Tremors II: Aftershocks ","1996",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"5492",7846,"Tremors 3: Back to Perfection ","2001",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"5493",7879,"Notorious C.H.O. ","2002",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5494",7881,"White Zombie ","1932",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5495",7883,"I Walked with a Zombie ","1943",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"5496",7887,"Cheerleaders, The ","1973",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5497",7888,"How to Succeed in Business Without Really Trying ","1967",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"5498",7889,"Pat Garrett and Billy the Kid ","1973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5499",7890,"The Left Handed Gun ","1958",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"5500",7894,"Duck, You Sucker (a.k.a. Fistful of Dynamite, A) (Giù la testa) ","1971",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5501",7895,"Bring Me the Head of Alfredo Garcia ","1974",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"5502",7896,"Ride the High Country ","1962",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5503",7897,"Ballad of Cable Hogue, The ","1970",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5504",7898,"Junior Bonner ","1972",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5505",7899,"Master of the Flying Guillotine (Du bi quan wang da po xue di zi) ","1975",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5506",7901,"Haunted Palace, The ","1963",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5507",7916,"Gidget ","1959",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5508",7917,"Wild in the Streets ","1968",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"5509",7918,"Indian Runner, The ","1991",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5510",7919,"Drunken Angel (Yoidore tenshi) ","1948",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"5511",7920,"Desperate Living ","1977",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"5512",7924,"Stray Dog (Nora inu) ","1949",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
"5513",7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) ","1958",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5514",7926,"High and Low (Tengoku to jigoku) ","1963",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"5515",7932,"Dark Days ","2000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5516",7933,"Night in Casablanca, A ","1946",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5517",7934,"Zelig ","1983",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5518",7937,"Silence, The (Tystnaden) ","1963",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5519",7941,"Smiles of a Summer Night (Sommarnattens leende) ","1955",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5520",7943,"Killers, The ","1946",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"5521",7944,"Night of the Iguana, The ","1964",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5522",7946,"Reflections in a Golden Eye ","1967",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5523",7947,"Under the Volcano ","1984",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5524",7948,"Wise Blood ","1979",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5525",7949,"Yakuza, The ","1975",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5526",7976,"Ken Park ","2002",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5527",7979,"Monterey Pop ","1968",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"5528",7980,"Bridge Too Far, A ","1977",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5529",7981,"Infernal Affairs (Mou gaan dou) ","2002",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"5530",7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) ","2003",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
"5531",7983,"Broadway Danny Rose ","1984",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5532",7988,"Space Truckers ","1996",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"5533",7990,"Rock 'N' Roll High School ","1979",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"5534",7991,"Death Race 2000 ","1975",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5535",8008,"Brigadoon ","1954",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"5536",8009,"Marjorie Morningstar ","1958",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5537",8010,"Power of One, The ","1992",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5538",8012,"Kikujiro (Kikujirô no natsu) ","1999",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5539",8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) ","2003",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5540",8015,"Phantom Tollbooth, The ","1970",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5541",8016,"Getaway, The ","1972",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"5542",8019,"Dark Water (Honogurai mizu no soko kara) ","2002",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
"5543",8025,"The Thief ","1997",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5544",8033,"How to Steal a Million ","1966",0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"5545",8037,"Non-Stop ","1996",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"5546",8039,"Support Your Local Sheriff! ","1969",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5547",8041,"Passed Away ","1992",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5548",8042,"Mean Streets ","1973",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"5549",8044,"I Am a Fugitive from a Chain Gang ","1932",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"5550",8045,"Hamburger Hill ","1987",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5551",8056,"Harper ","1966",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"5552",8068,"Sundays and Cybele (Les dimanches de Ville d'Avray) ","1962",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5553",8093,"Shiri (Swiri) ","1999",0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"5554",8094,"Bad Day at Black Rock ","1955",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5555",8119,"Crossroads ","1986",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5556",8123,"Sammy and Rosie Get Laid ","1987",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5557",8125,"Sunrise: A Song of Two Humans ","1927",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"5558",8126,"Shock Corridor ","1963",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5559",8128,"Au revoir les enfants ","1987",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5560",8130,"Girl Next Door, The ","1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5561",8131,"Pursuit of Happiness ","2001",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5562",8132,"Gladiator ","1992",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5563",8137,"Wasp Woman, The ","1959",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"5564",8142,"Dead or Alive: Hanzaisha ","1999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5565",8143,"Lola Montès ","1955",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5566",8147,"Charly ","1968",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"5567",8153,"Lust for Life ","1956",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5568",8154,"Dolce Vita, La ","1960",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5569",8157,"Jin Roh: The Wolf Brigade (Jin-Rô) ","1998",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"5570",8158,"Rush ","1991",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"5571",8167,"Captain Blood ","1935",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5572",8169,"*batteries not included ","1987",0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"5573",8183,"Educating Rita ","1983",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5574",8190,"Americanization of Emily, The ","1964",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"5575",8191,"Anne of the Thousand Days ","1969",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5576",8195,"Avventura, L' (Adventure, The) ","1960",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"5577",8197,"Hiroshima Mon Amour ","1959",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"5578",8199,"Ugetsu (Ugetsu monogatari) ","1953",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"5579",8201,"At Play in the Fields of the Lord ","1991",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5580",8203,"War Is Over, The (Guerre est finie, La) ","1966",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5581",8206,"Mystery of the Wax Museum ","1933",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5582",8207,"Day of the Jackal, The ","1973",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"5583",8220,"Walking Dead, The ","1936",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"5584",8222,"Other, The ","1972",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
"5585",8225,"Night of the Living Dead ","1990",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
